customer_id,customer_name,segment,lifetime_orders,lifetime_value,lifetime_profit,lifetime_units,avg_discount,first_order,last_order,distinct_products,avg_order_value,profit_margin,tenure_days,recency_days,is_repeat,is_high_value,r_score,f_score,m_score,rfm_score,rfm_segment
TC-21475,Tony Chapman,Home Office,9,1244.976,119.104,45,0.2636363636363636,2015-11-22,2018-07-30,11,138.33066666666667,9.566770765058925,981,154,True,False,2,5,2,9,Potential
JW-15955,Joni Wasserman,Consumer,7,1244.086,-29.575899999999987,41,0.08181818181818182,2016-08-16,2018-12-25,10,177.72657142857142,-2.3773195743702593,861,6,True,False,5,4,2,11,Loyal
MG-17875,Michael Grace,Home Office,5,1242.8329999999999,-470.7684,23,0.24285714285714288,2015-02-23,2018-09-05,7,248.56659999999997,-37.878653045099384,1290,117,True,False,2,2,2,6,At Risk
NP-18685,Nora Pelletier,Home Office,6,1228.698,514.5017,23,0.18571428571428572,2015-03-07,2017-11-19,7,204.78300000000002,41.873731380697286,988,407,True,False,1,3,2,6,At Risk
PJ-18835,Patrick Jones,Corporate,8,1220.09,442.1355,46,0.07692307692307693,2015-05-28,2018-11-21,13,152.51125,36.23794146333467,1273,40,True,False,4,4,2,10,Loyal
EH-14005,Erica Hernandez,Home Office,7,1219.53,-94.14079999999997,50,0.17272727272727273,2015-05-13,2018-12-28,11,174.21857142857144,-7.719432896279713,1325,3,True,False,5,3,2,10,Loyal
JL-15130,Jack Lebron,Consumer,6,1214.956,-207.79559999999998,42,0.26666666666666666,2015-07-18,2018-12-22,12,202.49266666666665,-17.10313789141335,1253,9,True,False,5,3,2,10,Loyal
CD-12280,Christina DeMoss,Consumer,2,1205.584,233.0274,39,0.08461538461538462,2018-11-05,2018-11-18,13,602.792,19.329005693506215,13,43,True,False,4,1,2,7,Potential
MD-17860,Michael Dominguez,Corporate,5,1204.91,-4.040300000000002,45,0.2875,2015-12-02,2018-11-24,8,240.98200000000003,-0.33531965043032275,1088,37,True,False,4,2,2,8,Potential
DW-13585,Dorothy Wardle,Corporate,7,1204.854,-266.8966,44,0.17,2015-08-24,2018-05-02,10,172.122,-22.1517793857181,982,243,True,False,1,3,2,6,At Risk
EB-14170,Evan Bailliet,Consumer,6,1186.326,282.1701,20,0.2285714285714286,2015-09-29,2018-10-09,7,197.721,23.785207438764722,1106,83,True,False,3,3,2,8,Potential
BP-11230,Benjamin Patterson,Consumer,5,1181.49,-197.2695,14,0.06666666666666667,2015-04-20,2018-11-21,6,236.298,-16.69667115252774,1311,40,True,False,4,2,2,8,Potential
DC-13285,Debra Catini,Consumer,5,1174.618,132.06820000000002,37,0.07857142857142858,2015-12-29,2018-12-07,7,234.9236,11.243502142824308,1074,24,True,False,5,2,2,9,Potential
AT-10435,Alyssa Tate,Home Office,6,1171.814,100.87680000000002,28,0.19999999999999998,2015-11-24,2018-12-09,9,195.30233333333334,8.608601706414158,1111,22,True,False,5,3,2,10,Loyal
JR-15670,Jim Radford,Consumer,2,1156.658,-785.1645,14,0.3,2016-12-24,2017-05-16,3,578.329,-67.8821656876968,143,594,True,False,1,1,2,4,At Risk
DB-13660,Duane Benoit,Consumer,7,1155.202,177.67350000000002,33,0.16,2015-06-17,2018-12-18,10,165.02885714285713,15.38029712552437,1280,13,True,False,5,3,2,10,Loyal
CG-12520,Claire Gute,Consumer,3,1148.7800000000002,169.93439999999998,14,0.2,2016-10-15,2018-01-26,5,382.92666666666673,14.792597364160235,468,339,True,False,1,1,2,4,At Risk
KC-16675,Kimberly Carter,Corporate,4,1146.05,156.7797,40,0.08571428571428573,2015-12-13,2018-11-03,7,286.5125,13.680005235373674,1056,58,True,False,3,1,2,6,At Risk
RD-19810,Ross DeVincentis,Home Office,8,1137.616,318.4625,63,0.1875,2015-10-27,2018-12-16,15,142.202,27.993848539401693,1146,15,True,False,5,4,2,11,Loyal
CW-11905,Carl Weiss,Home Office,6,1136.592,370.8298,40,0.09090909090909091,2015-06-09,2018-12-08,11,189.43200000000002,32.626465785435755,1278,23,True,False,5,3,2,10,Loyal
JS-15685,Jim Sink,Corporate,4,1131.0639999999999,-54.8692,42,0.20909090909090908,2017-06-14,2018-11-18,11,282.76599999999996,-4.851113641668377,522,43,True,False,4,1,2,7,Potential
DV-13045,Darrin Van Huff,Corporate,5,1119.483,-427.184,28,0.17222222222222222,2017-06-12,2018-12-11,9,223.89659999999998,-38.159043058268864,547,20,True,False,5,2,2,9,Potential
AB-10165,Alan Barnes,Consumer,8,1113.838,220.813,48,0.13571428571428573,2015-11-16,2018-12-05,14,139.22975,19.824516671185577,1115,26,True,False,5,4,2,11,Loyal
TM-21490,Tony Molinari,Consumer,3,1094.6779999999999,292.52099999999996,12,0.05,2018-03-30,2018-08-22,4,364.8926666666666,26.722104582352067,145,131,True,False,2,1,2,5,At Risk
JO-15550,Jesus Ocampo,Home Office,5,1090.838,167.6709,42,0.23636363636363636,2016-03-19,2018-05-29,11,218.1676,15.370834166026487,801,216,True,False,2,2,2,6,At Risk
SW-20245,Scot Wooten,Consumer,7,1085.078,-19.60620000000001,33,0.25999999999999995,2015-07-20,2018-10-10,10,155.01114285714286,-1.806893145008931,1178,82,True,False,3,4,2,9,Potential
JF-15490,Jeremy Farry,Consumer,11,1082.918,-18.06730000000001,36,0.14666666666666667,2015-10-19,2018-08-31,15,98.4470909090909,-1.6683904044442897,1047,122,True,False,2,5,2,9,Potential
DB-13360,Dennis Bolton,Home Office,5,1081.466,291.0085,28,0.08333333333333333,2015-11-19,2018-04-10,6,216.29319999999998,26.908705405440397,873,265,True,False,1,2,2,5,At Risk
DW-13195,David Wiener,Corporate,6,1080.751,-86.87379999999999,39,0.24444444444444446,2015-01-18,2018-10-22,9,180.12516666666667,-8.03828078808162,1373,70,True,False,3,3,2,8,Potential
CS-12490,Cindy Schnelling,Corporate,4,1077.2285,-302.8761,33,0.25,2016-01-12,2017-11-01,9,269.307125,-28.11623532054713,659,425,True,False,1,1,2,4,At Risk
PC-19000,Pauline Chand,Home Office,2,1061.488,-184.3364,18,0.13333333333333333,2015-04-08,2016-08-01,3,530.744,-17.365848695416243,481,882,True,False,1,1,2,4,At Risk
DP-13165,David Philippe,Consumer,2,1058.616,-40.93759999999999,20,0.15000000000000002,2015-12-02,2016-10-10,4,529.308,-3.867086837909118,313,812,True,False,1,1,2,4,At Risk
JC-15385,Jenna Caffey,Consumer,1,1058.108,502.92440000000005,14,0.05,2018-07-08,2018-07-08,4,1058.108,47.53053563530378,0,176,False,False,2,1,2,5,At Risk
PO-19195,Phillina Ober,Home Office,5,1056.858,-49.70089999999999,32,0.19,2015-01-04,2018-10-05,10,211.3716,-4.702703674476608,1370,87,True,False,3,2,2,7,Potential
AA-10375,Allen Armold,Consumer,9,1056.39,277.3824,41,0.08000000000000002,2015-04-21,2018-12-11,15,117.37666666666668,26.257575327293896,1330,20,True,False,5,5,2,12,Loyal
VS-21820,Vivek Sundaresam,Consumer,4,1055.981,-262.8093,38,0.475,2015-01-07,2018-05-23,8,263.99525,-24.887692108096644,1232,222,True,False,2,2,2,6,At Risk
AR-10345,Alex Russell,Corporate,4,1055.694,-221.0544,18,0.26,2015-12-30,2018-09-10,5,263.9235,-20.939249441599554,985,112,True,False,2,1,2,5,At Risk
DP-13000,Darren Powers,Consumer,9,1050.636,241.4524,58,0.2117647058823529,2015-01-03,2018-08-26,17,116.73733333333332,22.981546415694876,1331,127,True,False,2,5,2,9,Potential
DH-13675,Duane Huffman,Home Office,4,1043.096,116.667,41,0.12272727272727274,2015-08-12,2016-11-15,11,260.774,11.184684822873447,461,776,True,False,1,1,2,4,At Risk
SM-20905,Susan MacKendrick,Consumer,1,1043.041,-237.2885,20,0.2833333333333333,2017-05-03,2017-05-03,6,1043.041,-22.74968098090104,0,607,False,False,1,1,2,4,At Risk
EM-14095,Eudokia Martin,Corporate,4,1041.0420000000001,240.2362,34,0.1,2016-08-07,2018-09-08,10,260.26050000000004,23.076513723749855,762,114,True,False,2,1,2,5,At Risk
TC-21145,Theresa Coyne,Corporate,1,1038.26,265.5332,17,0.0,2018-09-15,2018-09-15,4,1038.26,25.57482711459558,0,107,False,False,2,1,2,5,At Risk
MK-18160,Mike Kennedy,Consumer,4,1031.602,227.83380000000002,43,0.0818181818181818,2015-12-19,2018-05-04,11,257.9005,22.085436049949497,867,241,True,False,1,2,2,5,At Risk
TH-21235,Tiffany House,Corporate,8,1022.201,92.729,40,0.2076923076923077,2015-11-04,2018-09-04,13,127.775125,9.07150354969326,1035,118,True,False,2,4,2,8,Potential
SW-20350,Sean Wendt,Home Office,3,1019.044,95.8383,25,0.21666666666666667,2017-04-09,2018-07-21,6,339.6813333333333,9.404726390617087,468,163,True,False,2,1,2,5,At Risk
LS-17200,Luke Schmidt,Corporate,6,1010.2560000000001,244.197,54,0.2,2015-10-18,2018-09-25,14,168.376,24.171794079916374,1073,97,True,False,3,3,2,8,Potential
RB-19330,Randy Bradley,Consumer,2,1008.1959999999999,-164.40619999999998,16,0.3166666666666667,2015-11-17,2018-10-23,6,504.09799999999996,-16.306968089538145,1071,69,True,False,3,1,2,6,At Risk
LS-17245,Lynn Smith,Consumer,6,1008.1360000000001,348.3584,47,0.08333333333333333,2015-10-16,2018-11-26,12,168.02266666666668,34.554702936905336,1137,35,True,False,4,3,2,9,Potential
BG-11740,Bruce Geld,Consumer,6,1006.356,119.34790000000001,22,0.14285714285714285,2015-03-23,2018-11-03,7,167.726,11.859411579997536,1321,58,True,False,3,3,2,8,Potential
VP-21730,Victor Preis,Home Office,3,993.9019999999999,205.3888,18,0.04,2016-07-05,2018-11-30,5,331.30066666666664,20.66489452682458,878,31,True,False,4,1,2,7,Potential
KB-16600,Ken Brennan,Corporate,7,983.922,293.55240000000003,29,0.2666666666666667,2015-12-30,2018-12-29,9,140.56028571428573,29.834925939251285,1095,2,True,False,5,4,2,11,Loyal
BP-11050,Barry Pond,Corporate,5,983.42,209.78300000000002,30,0.14285714285714285,2015-10-12,2018-10-08,7,196.684,21.331984299688845,1092,84,True,False,3,2,2,7,Potential
TS-21340,Toby Swindell,Consumer,5,974.7819999999999,-184.97889999999998,51,0.2833333333333333,2015-01-19,2018-05-18,12,194.95639999999997,-18.976437808658755,1215,227,True,False,1,3,2,6,At Risk
RD-19930,Russell D'Ascenzo,Consumer,4,970.9420000000001,35.05740000000001,33,0.31,2015-10-03,2018-11-18,10,242.73550000000003,3.6106585151327275,1142,43,True,False,4,2,2,8,Potential
AB-10150,Aimee Bixby,Consumer,5,966.71,313.6597,37,0.13333333333333333,2015-03-05,2018-11-19,12,193.342,32.44610069203794,1355,42,True,False,4,2,2,8,Potential
RC-19825,Roy Collins,Consumer,6,966.409,63.991400000000006,29,0.11000000000000001,2015-12-05,2017-12-26,10,161.06816666666666,6.62156498956446,752,370,True,False,1,3,2,6,At Risk
SS-20875,Sung Shariari,Consumer,5,964.636,-75.586,39,0.24000000000000002,2015-12-14,2018-09-01,15,192.9272,-7.835701756932148,992,121,True,False,2,2,2,6,At Risk
JH-15910,Jonathan Howell,Consumer,7,959.477,-13.554499999999996,35,0.14444444444444446,2016-06-12,2018-11-19,9,137.06814285714285,-1.412696708727775,890,42,True,False,4,4,1,9,Potential
JF-15295,Jason Fortune-,Consumer,5,955.124,97.28899999999999,42,0.1142857142857143,2015-03-14,2018-05-19,14,191.0248,10.186007261884319,1162,226,True,False,1,2,1,4,At Risk
RP-19270,Rachel Payne,Corporate,4,954.6452,59.538399999999996,47,0.19333333333333336,2015-10-19,2017-08-21,11,238.6613,6.236704484556147,672,497,True,False,1,2,1,4,At Risk
BS-11800,Bryan Spruell,Home Office,2,949.4300000000001,194.0516,22,0.0,2016-09-26,2018-04-09,8,474.71500000000003,20.438747459001718,560,266,True,False,1,1,1,3,At Risk
RF-19840,Roy FranzÃ¶sisch,Consumer,8,945.222,280.0261,45,0.0818181818181818,2015-11-12,2018-12-24,11,118.15275,29.625431909117644,1138,7,True,False,5,4,1,10,Loyal
EB-13930,Eric Barreto,Consumer,5,944.6000000000001,0.6042000000000058,24,0.17142857142857143,2015-02-02,2018-07-22,7,188.92000000000002,0.06396358246877046,1266,162,True,False,2,2,1,5,At Risk
MF-17665,Maureen Fritzler,Corporate,5,937.039,-341.52650000000006,36,0.13749999999999998,2015-12-30,2017-11-04,8,187.4078,-36.44741574256782,675,422,True,False,1,2,1,4,At Risk
EM-13960,Eric Murdock,Consumer,5,933.704,102.29599999999999,18,0.2333333333333333,2016-10-01,2018-08-01,5,186.74079999999998,10.955934643098884,669,152,True,False,2,2,1,5,At Risk
AC-10420,Alyssa Crouse,Corporate,3,925.8,-62.1342,17,0.32,2015-07-12,2018-05-12,5,308.59999999999997,-6.711406351263773,1035,233,True,False,1,1,1,3,At Risk
EH-14185,Evan Henry,Consumer,6,923.884,242.1107,22,0.28750000000000003,2015-05-22,2018-09-16,8,153.98066666666668,26.205746608881636,1213,106,True,False,2,3,1,6,At Risk
MO-17500,Mary O'Rourke,Consumer,4,922.487,59.357699999999994,15,0.22000000000000003,2015-11-28,2018-10-19,5,230.62175,6.434529700689548,1056,73,True,False,3,2,1,6,At Risk
AB-10255,Alejandro Ballentine,Home Office,9,914.5319999999999,264.5675,39,0.1,2015-07-22,2018-07-17,14,101.61466666666666,28.92927748837657,1091,167,True,False,2,5,1,8,Potential
KB-16405,Katrina Bavinger,Home Office,3,908.821,274.297,25,0.044444444444444446,2016-11-20,2018-09-04,9,302.94033333333334,30.181630926222,653,118,True,False,2,1,1,4,At Risk
CG-12040,Catherine Glotzbach,Home Office,6,904.4680000000001,86.5106,37,0.18888888888888888,2016-06-01,2018-11-11,9,150.7446666666667,9.564804946111966,893,50,True,False,4,3,1,8,Potential
SC-20575,Sonia Cooley,Consumer,5,902.7280000000001,100.2253,30,0.34285714285714286,2015-06-16,2018-09-29,7,180.5456,11.102491558919187,1201,93,True,False,3,2,1,6,At Risk
JB-15925,Joni Blumstein,Consumer,3,900.552,-286.9808,32,0.3,2015-12-05,2016-12-24,8,300.184,-31.867210333217848,385,737,True,False,1,1,1,3,At Risk
HZ-14950,Henia Zydlo,Consumer,5,886.52,-130.3879,21,0.19999999999999998,2017-03-14,2018-11-25,6,177.304,-14.707835130623112,621,36,True,False,4,2,1,7,Potential
AB-10015,Aaron Bergman,Consumer,3,886.156,129.3465,13,0.06666666666666667,2015-02-18,2017-11-10,6,295.38533333333334,14.596357751908243,996,416,True,False,1,1,1,3,At Risk
RC-19960,Ryan Crowe,Consumer,6,885.752,10.563300000000002,44,0.17272727272727273,2015-08-25,2018-09-11,11,147.62533333333332,1.1925798643412606,1113,111,True,False,2,3,1,6,At Risk
CS-12130,Chad Sievert,Consumer,4,884.64,143.8339,28,0.1142857142857143,2015-08-05,2017-08-28,7,221.16,16.25903192258998,754,490,True,False,1,1,1,3,At Risk
HE-14800,Harold Engle,Corporate,4,883.5319999999999,274.4028,44,0.018181818181818184,2017-01-30,2018-12-18,10,220.88299999999998,31.057482920822338,687,13,True,False,5,1,1,7,Potential
SK-19990,Sally Knutson,Consumer,3,883.409,168.7933,19,0.22000000000000003,2017-11-28,2018-12-22,5,294.4696666666667,19.107038755548107,389,9,True,False,5,1,1,7,Potential
RE-19450,Richard Eichhorn,Consumer,5,876.696,209.2294,47,0.13333333333333333,2015-06-03,2018-03-03,9,175.3392,23.865672935658424,1004,303,True,False,1,2,1,4,At Risk
JM-15655,Jim Mitchum,Corporate,5,864.947,117.20400000000001,41,0.15833333333333335,2015-04-08,2018-12-22,12,172.9894,13.550425633015664,1354,9,True,False,5,2,1,8,Potential
JR-15700,Jocasta Rupert,Consumer,1,863.88,107.985,3,0.2,2018-10-23,2018-10-23,1,863.88,12.5,0,69,False,False,3,1,1,5,At Risk
AF-10885,Art Foster,Consumer,4,861.565,-163.1175,37,0.2571428571428572,2015-05-10,2017-11-10,7,215.39125,-18.93269805528312,915,416,True,False,1,1,1,3,At Risk
JC-16105,Julie Creighton,Corporate,5,858.576,201.5952,43,0.044444444444444446,2015-11-18,2018-11-03,9,171.7152,23.480181137138704,1081,58,True,False,3,2,1,6,At Risk
MS-17980,Michael Stewart,Corporate,6,855.116,55.226,49,0.17272727272727273,2015-06-30,2018-12-04,11,142.51933333333332,6.458305072060398,1253,27,True,False,5,3,1,9,Potential
VF-21715,Vicky Freymann,Home Office,5,847.944,-96.27799999999999,35,0.06363636363636363,2015-03-01,2018-12-17,11,169.5888,-11.354287547290859,1387,14,True,False,5,3,1,9,Potential
VG-21790,Vivek Gonzalez,Consumer,6,846.01,143.6268,32,0.07500000000000001,2015-08-08,2018-07-29,8,141.00166666666667,16.976962447252397,1086,155,True,False,2,3,1,6,At Risk
CS-12175,Charles Sheldon,Corporate,5,844.4580000000001,113.1405,30,0.1625,2015-08-12,2018-05-12,8,168.8916,13.398002032072643,1004,233,True,False,1,2,1,4,At Risk
TB-21355,Todd Boyes,Corporate,5,834.328,268.967,44,0.06153846153846154,2017-01-25,2018-08-06,13,166.8656,32.2375612468957,558,147,True,False,2,2,1,5,At Risk
AS-10630,Ann Steele,Home Office,7,833.398,136.49190000000002,34,0.18333333333333335,2015-08-01,2018-09-29,10,119.05685714285714,16.377757086050124,1155,93,True,False,3,3,1,7,Potential
EH-13990,Erica Hackney,Consumer,6,825.9499999999999,150.3759,20,0.0625,2015-01-15,2017-11-20,8,137.65833333333333,18.20641685332042,1040,406,True,False,1,3,1,5,At Risk
TB-21190,Thomas Brumley,Home Office,4,816.1740000000001,179.0038,23,0.025,2015-12-27,2018-11-11,4,204.04350000000002,21.932063506066108,1050,50,True,False,4,2,1,7,Potential
AM-10360,Alice McCarthy,Corporate,5,814.012,194.9878,48,0.125,2015-10-06,2018-12-02,12,162.80239999999998,23.95392205520312,1153,29,True,False,4,2,1,7,Potential
BM-11575,Brendan Murry,Corporate,6,808.162,95.58160000000001,22,0.18,2016-09-15,2018-09-21,9,134.69366666666667,11.827034678690659,736,101,True,False,3,3,1,7,Potential
DK-13150,David Kendrick,Corporate,2,797.832,249.9447,20,0.12000000000000002,2015-12-05,2018-12-20,5,398.916,31.327986342989504,1111,11,True,False,5,1,1,7,Potential
MC-17635,Matthew Clasen,Corporate,4,795.154,-247.94350000000003,33,0.17500000000000002,2015-11-28,2018-06-24,8,198.7885,-31.181821383027692,939,190,True,False,2,1,1,4,At Risk
BF-11275,Beth Fritzler,Corporate,3,791.9899999999999,25.870199999999997,11,0.15000000000000002,2015-03-22,2018-11-03,4,263.9966666666666,3.2664806373817847,1322,58,True,False,3,1,1,5,At Risk
HG-14845,Harry Greene,Consumer,5,785.628,147.0032,31,0.19,2015-04-29,2018-11-06,10,157.12560000000002,18.711553050553185,1287,55,True,False,3,2,1,6,At Risk
MG-17890,Michael Granlund,Home Office,9,776.384,171.7372,35,0.11923076923076924,2015-12-29,2018-09-22,13,86.26488888888889,22.120136427334927,998,100,True,False,3,5,1,9,Potential
MM-18280,Muhammed MacIntyre,Corporate,9,775.414,58.8916,32,0.14166666666666666,2015-01-20,2018-10-06,12,86.1571111111111,7.594859004351223,1355,86,True,False,3,5,1,9,Potential
SF-20065,Sandra Flanagan,Consumer,7,763.5459999999999,228.1623,35,0.1,2015-09-10,2018-11-01,9,109.07799999999999,29.881932457245536,1148,60,True,False,3,4,1,8,Potential
SW-20755,Steven Ward,Corporate,2,758.6959999999999,68.2416,27,0.1,2015-11-02,2017-07-14,8,379.34799999999996,8.99459071881228,620,535,True,False,1,1,1,3,At Risk
LP-17080,Liz Pelletier,Consumer,4,756.606,110.7813,39,0.1111111111111111,2015-06-24,2018-11-20,9,189.1515,14.641874370544247,1245,41,True,False,4,1,1,6,At Risk
Dl-13600,Dorris liebe,Corporate,5,755.602,175.2388,19,0.21666666666666667,2015-03-30,2018-09-02,6,151.1204,23.19194496573593,1252,120,True,False,2,2,1,5,At Risk
IG-15085,Ivan Gibson,Consumer,4,744.574,320.4982,19,0.028571428571428574,2015-10-18,2018-10-20,7,186.1435,43.04450598597319,1098,72,True,False,3,1,1,5,At Risk
BB-10990,Barry Blumstein,Corporate,5,744.3399999999999,11.583900000000007,26,0.2,2015-07-27,2018-09-16,8,148.868,1.5562646102587538,1147,106,True,False,2,2,1,5,At Risk
TC-21535,Tracy Collins,Home Office,7,742.5580000000001,217.933,28,0.11000000000000001,2015-11-03,2018-12-26,10,106.0797142857143,29.34895321308234,1149,5,True,False,5,4,1,10,Loyal
ML-18040,Michelle Lonsdale,Corporate,3,742.082,138.71620000000001,18,0.25,2018-03-26,2018-10-12,4,247.36066666666667,18.692839874838633,200,80,True,False,3,1,1,5,At Risk
RH-19555,Ritsa Hightower,Consumer,2,740.382,0.30570000000000164,11,0.5333333333333333,2016-12-04,2017-07-29,3,370.191,0.041289496503156706,237,520,True,False,1,1,1,3,At Risk
PB-18805,Patrick Bzostek,Home Office,3,740.356,229.2257,54,0.12000000000000002,2016-11-20,2018-12-05,10,246.78533333333334,30.961550929552807,745,26,True,False,5,1,1,7,Potential
AH-10585,Angele Hood,Consumer,4,738.504,83.96300000000001,17,0.12000000000000002,2015-10-26,2018-12-09,5,184.626,11.369335846522159,1140,22,True,False,5,1,1,7,Potential
HM-14980,Henry MacAllister,Consumer,4,736.276,117.2755,29,0.17142857142857146,2016-10-02,2018-04-27,7,184.069,15.928198121356665,572,248,True,False,1,1,1,3,At Risk
PH-18790,Patricia Hirasaki,Home Office,1,729.648,47.8878,6,0.2,2018-10-21,2018-10-21,2,729.648,6.563137293599105,0,71,False,False,3,1,1,5,At Risk
PA-19060,Pete Armstrong,Home Office,6,729.408,225.8588,27,0.1857142857142857,2015-05-17,2018-09-18,7,121.568,30.96467272089146,1220,104,True,False,3,3,1,7,Potential
JJ-15445,Jennifer Jackson,Consumer,5,709.178,200.5558,25,0.06666666666666667,2016-03-05,2017-09-03,6,141.8356,28.280036887777115,547,484,True,False,1,2,1,4,At Risk
JD-16060,Julia Dunbar,Consumer,3,695.442,111.11410000000001,17,0.049999999999999996,2015-09-24,2018-03-05,6,231.814,15.977479070864288,893,301,True,False,1,1,1,3,At Risk
PB-19105,Peter BÃ¼hler,Consumer,4,688.324,218.15970000000002,18,0.12000000000000002,2015-11-15,2018-11-03,5,172.081,31.694332901366224,1084,58,True,False,3,2,1,6,At Risk
EH-13945,Eric Hoffmann,Consumer,8,684.1709999999999,53.53980000000001,72,0.29411764705882354,2015-07-02,2018-05-27,17,85.52137499999999,7.825499765409527,1060,218,True,False,2,4,1,7,Potential
TR-21325,Toby Ritter,Consumer,5,675.9419999999999,220.36440000000002,22,0.028571428571428574,2015-12-01,2018-06-20,7,135.18839999999997,32.60108115785083,932,194,True,False,2,3,1,6,At Risk
AG-10330,Alex Grayson,Consumer,5,660.972,-5.137100000000006,47,0.23333333333333334,2017-08-03,2018-12-22,9,132.1944,-0.7772038755045609,506,9,True,False,5,2,1,8,Potential
BK-11260,Berenike Kampe,Consumer,6,659.1379999999999,-63.764399999999995,58,0.20625000000000002,2015-08-03,2018-10-14,16,109.85633333333332,-9.673907436682455,1168,78,True,False,3,3,1,7,Potential
BD-11770,Bryan Davis,Consumer,6,658.466,141.265,21,0.12000000000000002,2017-03-10,2018-02-06,10,109.74433333333333,21.45365136544635,333,328,True,False,1,3,1,5,At Risk
AC-10660,Anna Chung,Consumer,5,657.316,-28.700399999999995,16,0.18333333333333335,2015-10-15,2018-03-23,6,131.4632,-4.366301748321963,890,283,True,False,1,2,1,4,At Risk
AW-10840,Anthony Witt,Consumer,4,649.376,65.77250000000001,24,0.2,2016-04-13,2018-12-10,8,162.344,10.128569580643573,971,21,True,False,5,1,1,7,Potential
LO-17170,Lori Olson,Corporate,5,644.35,150.1712,34,0.25555555555555554,2016-02-06,2018-12-28,9,128.87,23.30584309769535,1056,3,True,False,5,2,1,8,Potential
JB-16000,Joy Bell-,Consumer,7,644.1188,126.76490000000001,32,0.07428571428571429,2017-01-10,2018-11-17,7,92.01697142857142,19.680360206843833,676,44,True,False,4,4,1,9,Potential
CD-11980,Carol Darley,Consumer,3,639.766,-206.7172,22,0.43333333333333335,2017-11-24,2018-11-06,6,213.2553333333333,-32.311376346976864,347,55,True,False,3,1,1,5,At Risk
MR-17545,Mathew Reese,Home Office,4,639.178,162.9363,29,0.20000000000000004,2015-09-03,2018-08-27,6,159.7945,25.491537568564627,1089,126,True,False,2,2,1,5,At Risk
AJ-10960,Astrea Jones,Consumer,3,629.2479999999999,60.4265,22,0.04,2015-09-14,2018-10-17,5,209.7493333333333,9.602970529902361,1129,75,True,False,3,1,1,5,At Risk
RR-19315,Ralph Ritter,Consumer,2,615.932,-73.835,7,0.27499999999999997,2017-11-14,2018-12-11,4,307.966,-11.987524596871083,392,20,True,False,5,1,1,7,Potential
SS-20515,Shirley Schmidt,Home Office,3,613.4,199.93449999999999,36,0.0,2015-07-14,2017-08-26,5,204.46666666666667,32.594473426801436,774,492,True,False,1,1,1,3,At Risk
BT-11440,Bobby Trafton,Consumer,4,603.876,-77.5256,16,0.15714285714285717,2015-06-04,2017-06-18,7,150.969,-12.837999854274717,745,561,True,False,1,1,1,3,At Risk
BF-10975,Barbara Fisher,Corporate,7,599.798,227.4384,38,0.14615384615384613,2015-07-14,2018-09-30,13,85.68542857142857,37.91916611926015,1174,92,True,False,3,3,1,7,Potential
MZ-17335,Maria Zettner,Home Office,4,593.606,85.01910000000001,11,0.06666666666666667,2016-11-08,2018-11-30,6,148.4015,14.322479894071153,752,31,True,False,4,2,1,7,Potential
DL-13330,Denise Leinenbach,Consumer,4,585.02,222.6812,32,0.05,2015-06-23,2018-11-03,8,146.255,38.06386106457899,1229,58,True,False,3,1,1,5,At Risk
AS-10240,Alan Shonely,Consumer,7,584.6080000000001,33.715799999999994,39,0.2692307692307692,2015-03-15,2018-06-21,13,83.51542857142859,5.767249165252612,1194,193,True,False,2,3,1,6,At Risk
BD-11635,Brian Derr,Consumer,3,582.646,141.53400000000002,19,0.1,2015-10-05,2018-12-21,5,194.21533333333332,24.291593866601684,1173,10,True,False,5,1,1,7,Potential
NK-18490,Neil Knudson,Home Office,7,572.048,121.2177,51,0.1272727272727273,2016-05-28,2018-10-21,11,81.72114285714285,21.190127401896344,876,71,True,False,3,4,1,8,Potential
CM-11935,Carlos Meador,Consumer,2,565.392,-43.732400000000005,18,0.2,2016-09-24,2017-01-22,4,282.696,-7.734881285904294,120,708,True,False,1,1,1,3,At Risk
CS-12460,Chuck Sachs,Consumer,2,550.644,156.2593,13,0.06666666666666667,2018-07-03,2018-12-03,6,275.322,28.377554281895378,153,28,True,False,4,1,1,6,At Risk
CS-11860,Cari Schnelling,Consumer,6,537.632,105.8275,16,0.2285714285714286,2015-05-02,2018-07-21,7,89.60533333333332,19.684003184334266,1176,163,True,False,2,3,1,6,At Risk
JH-15820,John Huston,Consumer,6,528.91,26.082199999999997,29,0.15000000000000002,2015-05-19,2018-07-09,8,88.15166666666666,4.931311565294663,1147,175,True,False,2,3,1,6,At Risk
RB-19570,Rob Beeghly,Consumer,5,528.546,76.8879,35,0.16666666666666666,2017-04-28,2018-12-05,9,105.70920000000001,14.547059290960481,586,26,True,False,5,2,1,8,Potential
AY-10555,Andy Yotov,Corporate,4,497.014,103.3499,34,0.1,2015-04-06,2018-12-16,10,124.2535,20.79416273988258,1350,15,True,False,5,1,1,7,Potential
CR-12625,Corey Roper,Home Office,3,475.9,144.7594,14,0.0,2015-06-01,2017-09-16,4,158.63333333333333,30.41802899768859,838,471,True,False,1,1,1,3,At Risk
MS-17530,MaryBeth Skach,Consumer,4,475.65599999999995,84.0268,21,0.15714285714285717,2015-11-04,2017-10-22,7,118.91399999999999,17.665455707486082,718,435,True,False,1,2,1,4,At Risk
