row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_quarter_num,year_month,year_quarter,order_day_name,order_week,is_weekend_order,processing_month,shipping_days,is_delayed,profit_margin,unit_price,is_loss,is_discounted,discount_value,discount_band,sales_category,margin_band,lifetime_orders,lifetime_value,is_high_value,is_repeat,rfm_segment,sales_outlier,profit_outlier,quantity_outlier,discount_outlier,shipping_days_outlier
231,US-2015-156216,2015-09-13,2015-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,2015,9,Sep,Q3,3,2015-09,2015-Q3,Sunday,37,True,Sep,4,False,-66.66666666666667,2.664,True,True,43.51199999999999,50%+,Medium,Loss,13,2846.705,False,True,Loyal,False,False,False,True,False
232,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,2018,4,Apr,Q2,2,2018-04,2018-Q2,Saturday,14,True,Apr,5,False,-43.63636363636363,116.93,True,True,191.34,31-50%,Very Large,Loss,9,3651.8585,False,True,Champion,False,True,False,False,False
233,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,2018,4,Apr,Q2,2,2018-04,2018-Q2,Saturday,14,True,Apr,5,False,-40.0,206.8715,True,True,507.7754999999999,31-50%,Very Large,Loss,9,3651.8585,False,True,Champion,True,True,False,False,False
234,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,2018,4,Apr,Q2,2,2018-04,2018-Q2,Saturday,14,True,Apr,5,False,-66.66666666666666,2.664,True,True,12.432,50%+,Small,Loss,9,3651.8585,False,True,Champion,False,False,False,True,False
236,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,2018,4,Apr,Q2,2,2018-04,2018-Q2,Saturday,14,True,Apr,5,False,-1.25,205.992,True,True,154.49399999999991,16-30%,Very Large,Loss,9,3651.8585,False,True,Champion,True,False,False,False,False
239,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,2017,6,Jun,Q2,2,2017-06,2017-Q2,Sunday,22,True,Jun,5,False,-85.0,83.936,True,True,629.52,50%+,Very Large,Loss,12,14175.229,True,True,Champion,False,True,False,True,False
240,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,2017,6,Jun,Q2,2,2017-06,2017-Q2,Sunday,22,True,Jun,5,False,-40.0,3.896,True,True,17.531999999999996,50%+,Small,Loss,12,14175.229,True,True,Champion,False,False,False,True,False
242,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,2017,6,Jun,Q2,2,2017-06,2017-Q2,Sunday,22,True,Jun,5,False,-68.0,35.445,True,True,177.225,31-50%,Large,Loss,12,14175.229,True,True,Champion,False,True,False,False,False
243,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,2017,6,Jun,Q2,2,2017-06,2017-Q2,Sunday,22,True,Jun,5,False,-70.0,1.348,True,True,6.065999999999998,50%+,Small,Loss,12,14175.229,True,True,Champion,False,False,False,True,False
245,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,2015,6,Jun,Q2,2,2015-06,2015-Q2,Monday,23,False,Jun,5,False,29.000000000000004,285.98,False,False,0.0,No discount,Very Large,Strong (25%+),5,5271.628,True,True,Potential,True,True,False,False,False
248,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725,2015,6,Jun,Q2,2,2015-06,2015-Q2,Monday,23,False,Jun,5,False,33.0,300.65,False,False,0.0,No discount,Very Large,Strong (25%+),5,5271.628,True,True,Potential,True,True,False,False,False
252,CA-2017-145625,2017-09-11,2017-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,3347.37,13,0.0,636.0003,2017,9,Sep,Q3,3,2017-09,2017-Q3,Monday,37,False,Sep,6,True,19.000000000000004,257.49,False,False,0.0,No discount,Very Large,Healthy (10-25%),4,3908.262,False,True,Potential,True,True,True,False,False
254,CA-2017-146941,2017-12-10,2017-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864,2017,12,Dec,Q4,4,2017-12,2017-Q4,Sunday,49,True,Dec,3,False,45.0,90.48,False,False,0.0,No discount,Very Large,Strong (25%+),8,1458.258,False,True,Loyal,False,True,False,False,False
255,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,48,False,Dec,6,True,-70.0,1.348,True,True,18.198,50%+,Small,Loss,9,6528.034000000001,True,True,Champion,False,False,False,True,False
258,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -Â speaker phone,647.904,6,0.2,56.6916,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,48,False,Dec,6,True,8.75,107.984,False,True,161.976,16-30%,Very Large,Low (0-10%),9,6528.034000000001,True,True,Champion,True,False,False,False,False
262,US-2018-155299,2018-06-08,2018-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,2018,6,Jun,Q2,2,2018-06,2018-Q2,Friday,23,False,Jun,4,False,-275.0,0.812,True,True,6.496000000000002,50%+,Small,Loss,5,755.602,False,True,At Risk,False,False,False,True,False
263,US-2015-106992,2015-09-19,2015-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,2015,9,Sep,Q3,3,2015-09,2015-Q3,Saturday,38,True,Sep,2,False,-16.666666666666668,1019.994,True,True,2039.9880000000005,31-50%,Very Large,Loss,7,8057.891,True,True,Champion,True,True,False,False,False
264,US-2015-106992,2015-09-19,2015-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,2015,9,Sep,Q3,3,2015-09,2015-Q3,Saturday,38,True,Sep,2,False,-10.0,359.994,True,True,1679.9720000000002,31-50%,Very Large,Loss,7,8057.891,True,True,Champion,True,True,False,False,False
271,CA-2018-163979,2018-12-28,2019-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,2018,12,Dec,Q4,4,2018-12,2018-Q4,Friday,52,False,Jan,5,False,29.0,181.46,False,False,0.0,No discount,Very Large,Strong (25%+),7,5990.799,True,True,Champion,True,True,False,False,False
272,CA-2016-155334,2016-07-30,2016-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692,2016,7,Jul,Q3,3,2016-07,2016-Q3,Saturday,30,True,Jul,1,False,44.0,29.99,False,False,0.0,No discount,Large,Strong (25%+),8,2584.158,False,True,Loyal,False,True,False,False,False
281,US-2016-161991,2016-09-26,2016-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,2016,9,Sep,Q3,3,2016-09,2016-Q3,Monday,39,False,Sep,2,False,-165.0,0.416,True,True,8.320000000000002,50%+,Small,Loss,11,5226.21,True,True,Loyal,False,False,False,True,False
282,US-2016-161991,2016-09-26,2016-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,2016,9,Sep,Q3,3,2016-09,2016-Q3,Monday,39,False,Sep,2,False,33.75,159.20000000000002,False,True,278.5999999999999,16-30%,Very Large,Strong (25%+),11,5226.21,True,True,Loyal,True,True,False,False,False
283,CA-2016-130890,2016-11-02,2016-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,2016,11,Nov,Q4,4,2016-11,2016-Q4,Wednesday,44,False,Nov,4,False,5.0,207.768,False,True,259.7099999999998,16-30%,Very Large,Low (0-10%),6,1934.272,False,True,Potential,True,False,False,False,False
287,CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,2017,12,Dec,Q4,4,2017-12,2017-Q4,Monday,51,False,Dec,2,False,-66.66666666666667,36.294,True,True,592.8019999999999,50%+,Very Large,Loss,4,1587.452,False,True,At Risk,False,True,False,True,False
289,CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,2017,12,Dec,Q4,4,2017-12,2017-Q4,Monday,51,False,Dec,2,False,-21.25,192.296,True,True,240.3699999999999,16-30%,Very Large,Loss,4,1587.452,False,True,At Risk,True,True,False,False,False
293,CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,2017,11,Nov,Q4,4,2017-11,2017-Q4,Monday,47,False,Nov,4,False,-56.00000000000001,28.99,True,True,86.97,31-50%,Large,Loss,9,2488.31,False,True,Loyal,False,True,False,False,False
294,CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,2015,12,Dec,Q4,4,2015-12,2015-Q4,Saturday,52,True,Dec,2,False,26.25,37.552,False,True,75.10399999999998,16-30%,Very Large,Strong (25%+),8,5016.488,True,True,Champion,False,True,False,False,False
297,CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,2015,12,Dec,Q4,4,2015-12,2015-Q4,Saturday,52,True,Dec,2,False,-80.0,15.72,True,True,183.39999999999995,50%+,Large,Loss,8,5016.488,True,True,Champion,False,True,False,True,False
300,CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,07109,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248,2017,10,Oct,Q4,4,2017-10,2017-Q4,Saturday,43,True,Nov,6,True,1.0,135.31,False,False,0.0,No discount,Very Large,Low (0-10%),11,7610.864,True,True,Loyal,True,False,False,False,False
304,US-2018-152380,2018-11-19,2018-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,2018,11,Nov,Q4,4,2018-11,2018-Q4,Monday,47,False,Nov,4,False,-60.0,73.02499999999999,True,True,219.075,31-50%,Very Large,Loss,7,959.477,False,True,Potential,False,True,False,False,False
308,CA-2015-111003,2015-06-01,2015-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,08701,East,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0.0,83.868,2015,6,Jun,Q2,2,2015-06,2015-Q2,Monday,23,False,Jun,5,False,29.0,48.2,False,False,0.0,No discount,Very Large,Strong (25%+),3,475.9,False,True,At Risk,False,True,False,False,False
319,CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,5,False,50.0,1995.99,False,False,0.0,No discount,Very Large,Strong (25%+),7,6459.344,True,True,Loyal,True,True,False,False,False
320,CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0.0,80.0226,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,5,False,29.0,45.99,False,False,0.0,No discount,Very Large,Strong (25%+),7,6459.344,True,True,Loyal,False,True,False,False,False
321,CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,2015,11,Nov,Q4,4,2015-11,2015-Q4,Wednesday,45,False,Nov,5,False,36.0,90.0,False,False,0.0,No discount,Very Large,Strong (25%+),7,6459.344,True,True,Loyal,False,True,False,False,False
324,CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,2017,4,Apr,Q2,2,2017-04,2017-Q2,Sunday,16,True,Apr,4,False,32.5,41.92,False,True,62.87999999999997,16-30%,Very Large,Strong (25%+),9,6497.27,True,True,Loyal,False,True,False,False,False
327,US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,2017,8,Aug,Q3,3,2017-08,2017-Q3,Wednesday,35,False,Sep,2,False,-23.33333333333333,96.966,True,True,193.932,31-50%,Very Large,Loss,11,7473.8282,True,True,Champion,False,True,False,False,False
329,US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,2017,8,Aug,Q3,3,2017-08,2017-Q3,Wednesday,35,False,Sep,2,False,-32.857142857142854,196.686,True,True,337.17600000000004,16-30%,Very Large,Loss,11,7473.8282,True,True,Champion,True,True,False,False,False
330,US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,2017,8,Aug,Q3,3,2017-08,2017-Q3,Wednesday,35,False,Sep,2,False,33.75,10.024,False,True,25.059999999999988,16-30%,Large,Strong (25%+),11,7473.8282,True,True,Champion,False,False,True,False,False
331,US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,2017,8,Aug,Q3,3,2017-08,2017-Q3,Wednesday,35,False,Sep,2,False,-73.33333333333333,6.2940000000000005,True,True,88.11599999999999,50%+,Medium,Loss,11,7473.8282,True,True,Champion,False,False,False,True,False
333,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816,2017,4,Apr,Q2,2,2017-04,2017-Q2,Tuesday,17,False,Apr,4,False,-66.66666666666667,10.362,True,True,48.35599999999998,50%+,Medium,Loss,6,2725.256,False,True,Potential,False,False,False,True,False
334,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,2017,4,Apr,Q2,2,2017-04,2017-Q2,Tuesday,17,False,Apr,4,False,-70.0,1.632,True,True,11.423999999999996,50%+,Small,Loss,6,2725.256,False,True,Potential,False,False,False,True,False
336,CA-2016-137946,2016-09-01,2016-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,2016,9,Sep,Q3,3,2016-09,2016-Q3,Thursday,35,False,Sep,3,False,35.0,479.992,False,True,239.996,16-30%,Very Large,Strong (25%+),7,1989.05,False,True,Loyal,True,True,False,False,False
339,CA-2015-129924,2015-07-12,2015-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588,2015,7,Jul,Q3,3,2015-07,2015-Q3,Sunday,28,True,Jul,5,False,-2.5,232.784,True,True,174.58799999999997,16-30%,Very Large,Loss,3,925.8,False,True,At Risk,True,False,False,False,False
342,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976,2015,4,Apr,Q2,2,2015-04,2015-Q2,Monday,16,False,Apr,4,False,-80.0,50.997,True,True,1189.9299999999998,50%+,Very Large,Loss,11,7610.864,True,True,Loyal,True,True,True,True,False
343,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724,2015,4,Apr,Q2,2,2015-04,2015-Q2,Monday,16,False,Apr,4,False,32.5,2.384,False,True,7.748000000000001,16-30%,Medium,Strong (25%+),11,7610.864,True,True,Loyal,False,False,True,False,False
344,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916,2015,4,Apr,Q2,2,2015-04,2015-Q2,Monday,16,False,Apr,4,False,11.666666666666668,5.994,False,True,47.952,31-50%,Large,Healthy (10-25%),11,7610.864,True,True,Loyal,False,False,True,False,False
354,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296,2017,9,Sep,Q3,3,2017-09,2017-Q3,Friday,35,False,Sep,2,False,32.5,1088.792,False,True,1088.7919999999997,16-30%,Very Large,Strong (25%+),8,7755.62,True,True,Loyal,True,True,False,False,False
360,CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,2018,3,Mar,Q1,1,2018-03,2018-Q1,Thursday,10,False,Mar,3,False,26.0,80.98,False,False,0.0,No discount,Very Large,Strong (25%+),6,2005.596,False,True,Potential,True,True,False,False,False
